codelist_name,concept_id,concept_name,vocabulary_id
any_malignancy,4089860,Malignant melanoma of lip,SNOMED CT
any_malignancy,4151263,Malignant melanoma of lower limb,SNOMED CT
any_malignancy,4095592,Malignant melanoma of scalp and/or neck,SNOMED CT
any_malignancy,141232,Malignant melanoma of skin,SNOMED CT
any_malignancy,4244051,Malignant melanoma of skin of breast,SNOMED CT
any_malignancy,434590,Malignant melanoma of skin of eyelid,SNOMED CT
any_malignancy,133713,Malignant melanoma of skin of face,SNOMED CT
any_malignancy,140048,Malignant melanoma of skin of lip,SNOMED CT
any_malignancy,139757,Malignant melanoma of skin of lower limb,SNOMED CT
any_malignancy,4244488,Malignant melanoma of skin of nose,SNOMED CT
any_malignancy,133714,Malignant melanoma of skin of trunk,SNOMED CT
any_malignancy,438983,Malignant melanoma of skin of upper limb,SNOMED CT
any_malignancy,4153890,Malignant melanoma of trunk,SNOMED CT
any_malignancy,4149851,Malignant melanoma of upper limb,SNOMED CT
any_malignancy,4032870,Malignant mesothelioma of pericardium,SNOMED CT
any_malignancy,4111917,Malignant mesothelioma of pleura,SNOMED CT
any_malignancy,197506,Malignant neoplasm of abdomen,SNOMED CT
any_malignancy,40481902,Malignant neoplasm of anorectum,SNOMED CT
any_malignancy,77812,Malignant neoplasm of anterior wall of urinary bladder,SNOMED CT
any_malignancy,377229,"Malignant neoplasm of auditory tube, middle ear and mastoid air cells",SNOMED CT
any_malignancy,4091467,Malignant neoplasm of axillary tail of female breast,SNOMED CT
any_malignancy,258084,Malignant neoplasm of bones of skull and face,SNOMED CT
any_malignancy,4091490,Malignant neoplasm of cerebrum (excluding lobes and ventricles),SNOMED CT
any_malignancy,4095018,Malignant neoplasm of connective and soft tissue of abdomen,SNOMED CT
any_malignancy,4089777,Malignant neoplasm of connective and soft tissue of hip and lower limb,SNOMED CT
any_malignancy,201231,Malignant neoplasm of connective and soft tissue of pelvis,SNOMED CT
any_malignancy,4092358,Malignant neoplasm of connective and soft tissue of thorax,SNOMED CT
any_malignancy,4092235,Malignant neoplasm of connective and soft tissue of upper limb and shoulder,SNOMED CT
any_malignancy,194286,"Malignant neoplasm of corpus uteri, excluding isthmus",SNOMED CT
any_malignancy,40491001,Malignant neoplasm of digestive system,SNOMED CT
any_malignancy,374297,"Malignant neoplasm of eyeball excluding conjunctiva, cornea, retina and choroid",SNOMED CT
any_malignancy,4095748,Malignant neoplasm of fundus of corpus uteri,SNOMED CT
any_malignancy,73153,Malignant neoplasm of lateral wall of urinary bladder,SNOMED CT
any_malignancy,436045,"Malignant neoplasm of lip, oral cavity and pharynx",SNOMED CT
any_malignancy,4246127,Malignant neoplasm of liver,SNOMED CT
any_malignancy,4095432,Malignant neoplasm of liver and intrahepatic bile ducts,SNOMED CT
any_malignancy,4334322,Malignant neoplasm of lower respiratory tract,SNOMED CT
any_malignancy,4095442,"Malignant neoplasm of nasal cavities, middle ear and accessory sinuses",SNOMED CT
any_malignancy,4091464,Malignant neoplasm of nipple and areola of female breast,SNOMED CT
any_malignancy,4091469,Malignant neoplasm of nipple and areola of male breast,SNOMED CT
any_malignancy,4092223,Malignant neoplasm of orbital bone,SNOMED CT
any_malignancy,4091486,Malignant neoplasm of overlapping lesion of urinary organs,SNOMED CT
any_malignancy,4089769,"Malignant neoplasm of pelvic bones, sacrum and coccyx",SNOMED CT
any_malignancy,4091621,Malignant neoplasm of peripheral nerve of abdomen,SNOMED CT
any_malignancy,4097284,Malignant neoplasm of peripheral nerve of pelvis,SNOMED CT
any_malignancy,4094262,Malignant neoplasm of peripheral nerve of thorax,SNOMED CT
any_malignancy,4094260,Malignant neoplasm of peripheral nerves and autonomic nervous system,SNOMED CT
any_malignancy,4095892,"Malignant neoplasm of peripheral nerves of head, face and neck",SNOMED CT
any_malignancy,4097283,"Malignant neoplasm of peripheral nerves of lower limb, including hip",SNOMED CT
any_malignancy,4095304,Malignant neoplasm of pituitary gland and craniopharyngeal duct,SNOMED CT
any_malignancy,75756,Malignant neoplasm of posterior wall of urinary bladder,SNOMED CT
any_malignancy,4095430,"Malignant neoplasm of rectum, rectosigmoid junction and anus",SNOMED CT
any_malignancy,40482784,Malignant neoplasm of skeletal system,SNOMED CT
any_malignancy,80665,Malignant neoplasm of thorax,SNOMED CT
any_malignancy,440655,"Malignant neoplasm of tongue, tip and lateral border",SNOMED CT
any_malignancy,4095168,"Malignant neoplasm, overlapping lesion of bladder",SNOMED CT
any_malignancy,4092513,"Malignant neoplasm, overlapping lesion of breast",SNOMED CT
any_malignancy,4092515,"Malignant neoplasm, overlapping lesion of cervix uteri",SNOMED CT
any_malignancy,4094409,Malignant neoplasms of independent (primary) multiple sites,SNOMED CT
any_malignancy,4110889,Malignant tumor of acoustic vestibular nerve,SNOMED CT
any_malignancy,4180790,Malignant tumor of colon,SNOMED CT
any_malignancy,4116238,Malignant tumor of digestive organ,SNOMED CT
any_malignancy,4112734,Malignant tumor of endocrine pancreas,SNOMED CT
any_malignancy,4114222,Malignant tumor of head and neck,SNOMED CT
any_malignancy,443389,Malignant tumor of ill-defined site,SNOMED CT
any_malignancy,4089530,Malignant tumor of lateral floor of mouth,SNOMED CT
any_malignancy,4177242,Malignant tumor of lower limb,SNOMED CT
any_malignancy,4147164,Malignant tumor of lymphoid hemopoietic and related tissue,SNOMED CT
any_malignancy,4094863,Malignant tumor of Meckel's diverticulum,SNOMED CT
any_malignancy,4095312,Malignant tumor of nasopharynx,SNOMED CT
any_malignancy,4114198,Malignant tumor of olfactory tract,SNOMED CT
any_malignancy,25189,Malignant tumor of oral cavity,SNOMED CT
any_malignancy,4180793,Malignant tumor of pancreas,SNOMED CT
any_malignancy,4177236,Malignant tumor of pelvis,SNOMED CT
any_malignancy,4089665,Malignant tumor of peritoneum and retroperitoneum,SNOMED CT
any_malignancy,4116235,Malignant tumor of salivary gland,SNOMED CT
any_malignancy,443397,Malignant tumor of small intestine,SNOMED CT
any_malignancy,4118989,"Malignant tumor of soft tissue of head, face and neck",SNOMED CT
any_malignancy,4177112,Malignant tumor of trachea,SNOMED CT
any_malignancy,4114221,Malignant tumor of unknown origin,SNOMED CT
any_malignancy,4181485,Malignant tumor of upper limb,SNOMED CT
any_malignancy,4177113,Malignant tumor of vertebral column,SNOMED CT
any_malignancy,40481901,Mantle cell lymphoma,SNOMED CT
any_malignancy,40479608,Mantle cell lymphoma of spleen,SNOMED CT
any_malignancy,40490918,Marginal zone lymphoma,SNOMED CT
any_malignancy,36684461,Marginal zone lymphoma of spleen,SNOMED CT
any_malignancy,4002496,Mast cell leukemia (clinical),SNOMED CT
any_malignancy,4264693,Mast cell malignancy,SNOMED CT
any_malignancy,4096968,Mast cell malignancy of lymph nodes of multiple sites,SNOMED CT
any_malignancy,4094542,Mast cell malignancy of spleen,SNOMED CT
any_malignancy,4225982,Mature T-cell AND/OR NK cell neoplasm,SNOMED CT
any_malignancy,313159,Megakaryocytic leukemia,SNOMED CT
any_malignancy,136930,Megakaryocytic leukemia in remission,SNOMED CT
any_malignancy,4033891,"Mesothelioma (malignant, clinical disorder)",SNOMED CT
any_malignancy,4001666,Mesothelioma of peritoneum,SNOMED CT
any_malignancy,321526,Monocytic leukemia,SNOMED CT
any_malignancy,437233,Multiple myeloma,SNOMED CT
any_malignancy,436059,Multiple myeloma in remission,SNOMED CT
any_malignancy,4040380,Mycosis fungoides (clinical),SNOMED CT
any_malignancy,135204,Mycosis fungoides of extranodal AND/OR solid organ site,SNOMED CT
any_malignancy,201813,Mycosis fungoides of intra-abdominal lymph nodes,SNOMED CT
any_malignancy,442169,Mycosis fungoides of intrapelvic lymph nodes,SNOMED CT
any_malignancy,134879,Mycosis fungoides of intrathoracic lymph nodes,SNOMED CT
any_malignancy,141524,Mycosis fungoides of lymph nodes of axilla AND/OR upper limb,SNOMED CT
any_malignancy,138377,"Mycosis fungoides of lymph nodes of head, face AND/OR neck",SNOMED CT
any_malignancy,194593,Mycosis fungoides of lymph nodes of inguinal region AND/OR lower limb,SNOMED CT
any_malignancy,135764,Mycosis fungoides of lymph nodes of multiple sites,SNOMED CT
any_malignancy,442168,Mycosis fungoides of spleen,SNOMED CT
any_malignancy,40492268,Myelodysplastic/myeloproliferative disease,SNOMED CT
any_malignancy,140666,Myeloid leukemia,SNOMED CT
any_malignancy,760933,Myeloid leukemia in relapse,SNOMED CT
any_malignancy,132850,Myeloid leukemia in remission,SNOMED CT
any_malignancy,140967,Myeloid sarcoma,SNOMED CT
any_malignancy,132575,Myeloid sarcoma in remission,SNOMED CT
any_malignancy,4054513,Neoplasm of accessory sinus,SNOMED CT
any_malignancy,4180312,Neoplasm of extremity,SNOMED CT
any_malignancy,4160342,Neoplasm of eye region,SNOMED CT
any_malignancy,4130672,Neoplasm of multiple endocrine glands,SNOMED CT
any_malignancy,4131761,Neoplasm of placenta,SNOMED CT
any_malignancy,4308811,Neoplasm of soft tissue,SNOMED CT
any_malignancy,4133600,Neoplasm of spleen,SNOMED CT
any_malignancy,4149840,Nodular lymphoma,SNOMED CT
any_malignancy,194878,Nodular lymphoma of extranodal AND/OR solid organ site,SNOMED CT
any_malignancy,200338,Nodular lymphoma of intra-abdominal lymph nodes,SNOMED CT
any_malignancy,198088,Nodular lymphoma of intrapelvic lymph nodes,SNOMED CT
any_malignancy,435492,Nodular lymphoma of intrathoracic lymph nodes,SNOMED CT
any_malignancy,437505,Nodular lymphoma of lymph nodes of axilla and upper limb,SNOMED CT
any_malignancy,435207,"Nodular lymphoma of lymph nodes of head, face and neck",SNOMED CT
any_malignancy,198707,Nodular lymphoma of lymph nodes of inguinal region and lower limb,SNOMED CT
any_malignancy,320347,Nodular lymphoma of lymph nodes of multiple sites,SNOMED CT
any_malignancy,198374,Nodular lymphoma of spleen,SNOMED CT
any_malignancy,4038838,Non-Hodgkin's lymphoma (clinical),SNOMED CT
any_malignancy,40487528,Non-Hodgkin's lymphoma of extranodal site,SNOMED CT
any_malignancy,133419,Overlapping malignant melanoma of skin,SNOMED CT
any_malignancy,198695,Overlapping malignant neoplasm of biliary tract,SNOMED CT
any_malignancy,198082,Overlapping malignant neoplasm of body of uterus,SNOMED CT
any_malignancy,4032866,Overlapping malignant neoplasm of bone and articular cartilage,SNOMED CT
any_malignancy,4033318,Overlapping malignant neoplasm of bone and articular cartilage of limbs,SNOMED CT
any_malignancy,4003693,Overlapping malignant neoplasm of brain,SNOMED CT
any_malignancy,372849,Overlapping malignant neoplasm of brain and other parts of the central nervous system,SNOMED CT
any_malignancy,258375,Overlapping malignant neoplasm of bronchus and lung,SNOMED CT
any_malignancy,79740,Overlapping malignant neoplasm of colon,SNOMED CT
any_malignancy,25748,Overlapping malignant neoplasm of esophagus,SNOMED CT
any_malignancy,438095,Overlapping malignant neoplasm of eye and adnexa (primary),SNOMED CT
any_malignancy,133711,Overlapping malignant neoplasm of female breast,SNOMED CT
any_malignancy,196051,Overlapping malignant neoplasm of female genital organs,SNOMED CT
any_malignancy,140955,Overlapping malignant neoplasm of floor of mouth,SNOMED CT
any_malignancy,321234,"Overlapping malignant neoplasm of heart, mediastinum and pleura",SNOMED CT
any_malignancy,440044,Overlapping malignant neoplasm of hypopharynx,SNOMED CT
any_malignancy,22839,Overlapping malignant neoplasm of larynx,SNOMED CT
any_malignancy,133710,Overlapping malignant neoplasm of lip,SNOMED CT
any_malignancy,444224,"Overlapping malignant neoplasm of lip, oral cavity and pharynx",SNOMED CT
any_malignancy,28356,Overlapping malignant neoplasm of major salivary gland,SNOMED CT
any_malignancy,4003684,Overlapping malignant neoplasm of male breast,SNOMED CT
any_malignancy,196645,Overlapping malignant neoplasm of male genital organs,SNOMED CT
any_malignancy,432558,Overlapping malignant neoplasm of nasopharynx,SNOMED CT
any_malignancy,438691,Overlapping malignant neoplasm of oropharynx,SNOMED CT
any_malignancy,4001170,Overlapping malignant neoplasm of palate,SNOMED CT
any_malignancy,192261,Overlapping malignant neoplasm of pancreas,SNOMED CT
any_malignancy,4002343,Overlapping malignant neoplasm of peripheral nerves and autonomic nervous system,SNOMED CT
any_malignancy,438090,"Overlapping malignant neoplasm of rectum, anus and anal canal",SNOMED CT
any_malignancy,198092,Overlapping malignant neoplasm of retroperitoneum and peritoneum,SNOMED CT
any_malignancy,199747,Overlapping malignant neoplasm of small intestine,SNOMED CT
any_malignancy,378081,Overlapping malignant neoplasm of soft tissues,SNOMED CT
any_malignancy,197803,Overlapping malignant neoplasm of stomach,SNOMED CT
any_malignancy,436043,Overlapping malignant neoplasm of tongue,SNOMED CT
any_malignancy,4002498,Overlapping malignant neoplasm of tonsil,SNOMED CT
any_malignancy,4003029,Overlapping malignant neoplasm of vulva,SNOMED CT
any_malignancy,434881,Peripheral T-cell lymphoma (clinical),SNOMED CT
any_malignancy,133154,Plasma cell leukemia,SNOMED CT
any_malignancy,760936,Plasma cell leukemia in relapse,SNOMED CT
any_malignancy,133158,Plasma cell leukemia in remission,SNOMED CT
any_malignancy,443743,Plasma cell neoplasm,SNOMED CT
any_malignancy,4216139,Plasmacytoma,SNOMED CT
any_malignancy,135214,Polycythemia vera (clinical),SNOMED CT
any_malignancy,373152,Primary central nervous system lymphoma,SNOMED CT
any_malignancy,4301668,Primary cutaneous follicular center B-cell lymphoma,SNOMED CT
any_malignancy,36716501,Primary malignant epithelial neoplasm of nasopharynx,SNOMED CT
any_malignancy,439392,Primary malignant neoplasm,SNOMED CT
any_malignancy,36684472,Primary malignant neoplasm of abdomen,SNOMED CT
any_malignancy,193971,Primary malignant neoplasm of abdominal esophagus,SNOMED CT
any_malignancy,259748,Primary malignant neoplasm of accessory sinus,SNOMED CT
any_malignancy,4162115,Primary malignant neoplasm of adrenal cortex,SNOMED CT
any_malignancy,198104,Primary malignant neoplasm of adrenal gland,SNOMED CT
any_malignancy,4162859,Primary malignant neoplasm of adrenal medulla,SNOMED CT
any_malignancy,441225,Primary malignant neoplasm of ampulla of Vater,SNOMED CT
any_malignancy,436348,Primary malignant neoplasm of anal canal,SNOMED CT
any_malignancy,436643,Primary malignant neoplasm of anterior aspect of epiglottis,SNOMED CT
any_malignancy,432844,Primary malignant neoplasm of anterior mediastinum,SNOMED CT
any_malignancy,438982,Primary malignant neoplasm of anterior portion of floor of mouth,SNOMED CT
any_malignancy,436042,Primary malignant neoplasm of anterior two-thirds of tongue,SNOMED CT
any_malignancy,438080,Primary malignant neoplasm of anterior wall of nasopharynx,SNOMED CT
any_malignancy,40649300,Primary malignant neoplasm of anterior wall of urinary bladder,SNOMED CT
any_malignancy,80045,Primary malignant neoplasm of anus,SNOMED CT
any_malignancy,433143,Primary malignant neoplasm of appendix,SNOMED CT
any_malignancy,444203,Primary malignant neoplasm of articular cartilage,SNOMED CT
any_malignancy,4247719,Primary malignant neoplasm of ascending colon,SNOMED CT
any_malignancy,441513,Primary malignant neoplasm of axillary tail of breast,SNOMED CT
any_malignancy,36684817,Primary malignant neoplasm of axillary tail of left female breast,SNOMED CT
any_malignancy,36684820,Primary malignant neoplasm of axillary tail of right female breast,SNOMED CT
any_malignancy,256633,Primary malignant neoplasm of base of tongue,SNOMED CT
any_malignancy,194589,Primary malignant neoplasm of biliary tract,SNOMED CT
any_malignancy,196360,Primary malignant neoplasm of bladder,SNOMED CT
any_malignancy,434293,Primary malignant neoplasm of body of pancreas,SNOMED CT
any_malignancy,79749,Primary malignant neoplasm of body of penis,SNOMED CT
any_malignancy,193422,Primary malignant neoplasm of body of stomach,SNOMED CT
any_malignancy,4162860,Primary malignant neoplasm of body of uterus,SNOMED CT
any_malignancy,76914,Primary malignant neoplasm of bone,SNOMED CT
any_malignancy,4246802,Primary malignant neoplasm of bone of skull,SNOMED CT
any_malignancy,4156114,Primary malignant neoplasm of border of tongue,SNOMED CT
any_malignancy,380055,Primary malignant neoplasm of brain,SNOMED CT
any_malignancy,441806,Primary malignant neoplasm of brain stem,SNOMED CT
any_malignancy,4003674,Primary malignant neoplasm of branchial cleft,SNOMED CT
any_malignancy,4162253,Primary malignant neoplasm of breast,SNOMED CT
any_malignancy,4187851,Primary malignant neoplasm of breast lower inner quadrant,SNOMED CT
any_malignancy,4188545,Primary malignant neoplasm of breast lower outer quadrant,SNOMED CT
any_malignancy,4158563,Primary malignant neoplasm of breast upper inner quadrant,SNOMED CT
any_malignancy,4187850,Primary malignant neoplasm of breast upper outer quadrant,SNOMED CT
any_malignancy,432264,Primary malignant neoplasm of broad ligament,SNOMED CT
any_malignancy,134579,Primary malignant neoplasm of buccal mucosa,SNOMED CT
any_malignancy,432838,Primary malignant neoplasm of cardia of stomach,SNOMED CT
any_malignancy,27235,Primary malignant neoplasm of carotid body,SNOMED CT
any_malignancy,4246029,Primary malignant neoplasm of cauda equina,SNOMED CT
any_malignancy,432837,Primary malignant neoplasm of cecum,SNOMED CT
any_malignancy,4247822,Primary malignant neoplasm of central nervous system,SNOMED CT
any_malignancy,432845,Primary malignant neoplasm of central portion of female breast,SNOMED CT
any_malignancy,433149,Primary malignant neoplasm of cerebellum,SNOMED CT
any_malignancy,436926,Primary malignant neoplasm of cerebral meninges,SNOMED CT
any_malignancy,432848,Primary malignant neoplasm of cerebral ventricle,SNOMED CT
any_malignancy,380661,Primary malignant neoplasm of cerebrum,SNOMED CT
any_malignancy,441224,Primary malignant neoplasm of cervical esophagus,SNOMED CT
any_malignancy,378696,Primary malignant neoplasm of choroid,SNOMED CT
any_malignancy,4246808,Primary malignant neoplasm of ciliary body (primary),SNOMED CT
any_malignancy,197225,Primary malignant neoplasm of clitoris,SNOMED CT
any_malignancy,4003675,Primary malignant neoplasm of cloacogenic zone,SNOMED CT
any_malignancy,197500,Primary malignant neoplasm of colon,SNOMED CT
any_malignancy,255192,Primary malignant neoplasm of commissure of lip,SNOMED CT
any_malignancy,373151,Primary malignant neoplasm of conjunctiva (primary),SNOMED CT
any_malignancy,375490,Primary malignant neoplasm of cornea (primary),SNOMED CT
any_malignancy,433975,Primary malignant neoplasm of cranial nerve,SNOMED CT
any_malignancy,442134,Primary malignant neoplasm of craniopharyngeal duct,SNOMED CT
any_malignancy,4003028,Primary malignant neoplasm of descended testis,SNOMED CT
any_malignancy,441800,Primary malignant neoplasm of descending colon,SNOMED CT
any_malignancy,42709931,Primary malignant neoplasm of dome of urinary bladder,SNOMED CT
any_malignancy,434587,Primary malignant neoplasm of dorsal surface of tongue,SNOMED CT
any_malignancy,435752,Primary malignant neoplasm of duodenum,SNOMED CT
any_malignancy,441805,Primary malignant neoplasm of endocervix,SNOMED CT
any_malignancy,133420,Primary malignant neoplasm of endocrine gland,SNOMED CT
any_malignancy,4247238,Primary malignant neoplasm of endometrium,SNOMED CT
any_malignancy,80340,Primary malignant neoplasm of epididymis,SNOMED CT
any_malignancy,26638,Primary malignant neoplasm of esophagus,SNOMED CT
any_malignancy,140046,Primary malignant neoplasm of ethmoidal sinus,SNOMED CT
any_malignancy,436358,Primary malignant neoplasm of exocervix,SNOMED CT
any_malignancy,40486896,Primary malignant neoplasm of extrahepatic bile duct,SNOMED CT
any_malignancy,374874,Primary malignant neoplasm of eye,SNOMED CT
any_malignancy,201801,Primary malignant neoplasm of fallopian tube,SNOMED CT
any_malignancy,137809,Primary malignant neoplasm of female breast,SNOMED CT
any_malignancy,201238,Primary malignant neoplasm of female genital organ,SNOMED CT
any_malignancy,135750,Primary malignant neoplasm of floor of mouth,SNOMED CT
any_malignancy,441233,Primary malignant neoplasm of frontal lobe,SNOMED CT
any_malignancy,132258,Primary malignant neoplasm of frontal sinus,SNOMED CT
any_malignancy,435751,Primary malignant neoplasm of fundus of stomach,SNOMED CT
any_malignancy,197806,Primary malignant neoplasm of gallbladder,SNOMED CT
any_malignancy,4179720,Primary malignant neoplasm of gastrointestinal tract,SNOMED CT
any_malignancy,438370,Primary malignant neoplasm of glans penis,SNOMED CT
any_malignancy,260336,Primary malignant neoplasm of glottis,SNOMED CT
any_malignancy,437224,Primary malignant neoplasm of greater curvature of stomach,SNOMED CT
any_malignancy,140950,Primary malignant neoplasm of gum,SNOMED CT
any_malignancy,438694,Primary malignant neoplasm of hard palate,SNOMED CT
any_malignancy,442131,Primary malignant neoplasm of head,SNOMED CT
any_malignancy,440649,Primary malignant neoplasm of head of pancreas,SNOMED CT
any_malignancy,316644,Primary malignant neoplasm of heart,SNOMED CT
any_malignancy,438979,Primary malignant neoplasm of hepatic flexure of colon,SNOMED CT
any_malignancy,434577,Primary malignant neoplasm of hypopharyngeal aspect of aryepiglottic fold,SNOMED CT
any_malignancy,439746,Primary malignant neoplasm of hypopharynx,SNOMED CT
any_malignancy,4311480,Primary malignant neoplasm of ileum,SNOMED CT
any_malignancy,435485,Primary malignant neoplasm of ill-defined site,SNOMED CT
any_malignancy,132832,Primary malignant neoplasm of inner aspect of lip,SNOMED CT
any_malignancy,137219,Primary malignant neoplasm of inner aspect of lower lip,SNOMED CT
any_malignancy,138351,Primary malignant neoplasm of inner aspect of upper lip,SNOMED CT
any_malignancy,195482,Primary malignant neoplasm of intestinal tract,SNOMED CT
any_malignancy,197804,Primary malignant neoplasm of intra-abdominal organs,SNOMED CT
any_malignancy,40490929,Primary malignant neoplasm of intrahepatic bile duct,SNOMED CT
any_malignancy,4247331,Primary malignant neoplasm of intrathoracic organs,SNOMED CT
any_malignancy,25486,Primary malignant neoplasm of islets of Langerhans,SNOMED CT
any_malignancy,192847,Primary malignant neoplasm of isthmus of uterus,SNOMED CT
any_malignancy,436913,Primary malignant neoplasm of jejunum,SNOMED CT
any_malignancy,440036,Primary malignant neoplasm of junctional zone of tongue,SNOMED CT
any_malignancy,198985,Primary malignant neoplasm of kidney,SNOMED CT
any_malignancy,437501,Primary malignant neoplasm of labia majora,SNOMED CT
any_malignancy,441802,Primary malignant neoplasm of labia minora,SNOMED CT
any_malignancy,4313056,Primary malignant neoplasm of lacrimal drainage system,SNOMED CT
any_malignancy,372567,Primary malignant neoplasm of lacrimal gland,SNOMED CT
any_malignancy,4246125,Primary malignant neoplasm of large intestine,SNOMED CT
any_malignancy,436352,Primary malignant neoplasm of laryngeal cartilage,SNOMED CT
any_malignancy,26052,Primary malignant neoplasm of larynx,SNOMED CT
any_malignancy,440344,Primary malignant neoplasm of lateral portion of floor of mouth,SNOMED CT
any_malignancy,438692,Primary malignant neoplasm of lateral wall of nasopharynx,SNOMED CT
any_malignancy,440345,Primary malignant neoplasm of lateral wall of oropharynx,SNOMED CT
any_malignancy,40650072,Primary malignant neoplasm of lateral wall of urinary bladder,SNOMED CT
any_malignancy,434292,Primary malignant neoplasm of lesser curvature of stomach,SNOMED CT
any_malignancy,434289,Primary malignant neoplasm of lingual tonsil,SNOMED CT
any_malignancy,4155171,Primary malignant neoplasm of lip,SNOMED CT
any_malignancy,201519,Primary malignant neoplasm of liver,SNOMED CT
any_malignancy,436640,Primary malignant neoplasm of long bone of lower limb,SNOMED CT
any_malignancy,440335,Primary malignant neoplasm of lower gum,SNOMED CT
any_malignancy,432263,Primary malignant neoplasm of lower inner quadrant of female breast,SNOMED CT
any_malignancy,201518,Primary malignant neoplasm of lower limb,SNOMED CT
any_malignancy,4157454,"Primary malignant neoplasm of lower lobe, bronchus or lung",SNOMED CT
any_malignancy,441515,Primary malignant neoplasm of lower outer quadrant of female breast,SNOMED CT
any_malignancy,193138,Primary malignant neoplasm of lower third of esophagus,SNOMED CT
any_malignancy,257503,Primary malignant neoplasm of main bronchus,SNOMED CT
any_malignancy,4247836,Primary malignant neoplasm of major salivary gland,SNOMED CT
any_malignancy,135489,Primary malignant neoplasm of male breast,SNOMED CT
any_malignancy,197507,Primary malignant neoplasm of male genital organ,SNOMED CT
any_malignancy,379756,Primary malignant neoplasm of mandible,SNOMED CT
any_malignancy,137800,Primary malignant neoplasm of maxillary sinus,SNOMED CT
any_malignancy,432256,Primary malignant neoplasm of Meckel's diverticulum,SNOMED CT
any_malignancy,438693,Primary malignant neoplasm of mediastinum,SNOMED CT
any_malignancy,4002340,Primary malignant neoplasm of meninges,SNOMED CT
any_malignancy,4247336,Primary malignant neoplasm of middle ear,SNOMED CT
any_malignancy,256646,"Primary malignant neoplasm of middle lobe, bronchus or lung",SNOMED CT
any_malignancy,437805,Primary malignant neoplasm of middle third of esophagus,SNOMED CT
any_malignancy,4247842,Primary malignant neoplasm of myometrium,SNOMED CT
any_malignancy,438367,Primary malignant neoplasm of nasal cavity,SNOMED CT
any_malignancy,36684473,Primary malignant neoplasm of nasopharynx,SNOMED CT
any_malignancy,376918,Primary malignant neoplasm of nervous system,SNOMED CT
any_malignancy,432559,Primary malignant neoplasm of occipital lobe,SNOMED CT
any_malignancy,4246137,Primary malignant neoplasm of optic nerve,SNOMED CT
any_malignancy,439404,Primary malignant neoplasm of oral cavity,SNOMED CT
any_malignancy,441809,Primary malignant neoplasm of orbit,SNOMED CT
any_malignancy,432833,Primary malignant neoplasm of oropharynx,SNOMED CT
any_malignancy,200051,Primary malignant neoplasm of ovary,SNOMED CT
any_malignancy,134290,Primary malignant neoplasm of palate,SNOMED CT
any_malignancy,199754,Primary malignant neoplasm of pancreas,SNOMED CT
any_malignancy,433423,Primary malignant neoplasm of pancreatic duct,SNOMED CT
any_malignancy,442122,Primary malignant neoplasm of paraganglion,SNOMED CT
any_malignancy,196047,Primary malignant neoplasm of parametrium,SNOMED CT
any_malignancy,139753,Primary malignant neoplasm of parathyroid gland,SNOMED CT
any_malignancy,200963,Primary malignant neoplasm of paraurethral glands,SNOMED CT
any_malignancy,438086,Primary malignant neoplasm of parietal lobe,SNOMED CT
any_malignancy,441510,Primary malignant neoplasm of parietal pleura,SNOMED CT
any_malignancy,434588,Primary malignant neoplasm of parotid gland,SNOMED CT
any_malignancy,4246141,Primary malignant neoplasm of pelvic bone,SNOMED CT
any_malignancy,72566,"Primary malignant neoplasm of pelvic bones, sacrum and coccyx",SNOMED CT
any_malignancy,198988,Primary malignant neoplasm of pelvis,SNOMED CT
any_malignancy,195483,Primary malignant neoplasm of penis,SNOMED CT
any_malignancy,4307721,Primary malignant neoplasm of peripheral nerve,SNOMED CT
any_malignancy,4003694,"Primary malignant neoplasm of peripheral nerve of head, face AND/OR neck",SNOMED CT
any_malignancy,4003179,Primary malignant neoplasm of peripheral nerves of trunk,SNOMED CT
any_malignancy,4003175,Primary malignant neoplasm of peripheral nerves of upper limb,SNOMED CT
any_malignancy,28083,Primary malignant neoplasm of pharynx,SNOMED CT
any_malignancy,26361,Primary malignant neoplasm of pineal gland,SNOMED CT
any_malignancy,24296,Primary malignant neoplasm of pituitary gland,SNOMED CT
any_malignancy,36715801,Primary malignant neoplasm of placenta,SNOMED CT
any_malignancy,78093,Primary malignant neoplasm of pleura,SNOMED CT
any_malignancy,436922,Primary malignant neoplasm of postcricoid region,SNOMED CT
any_malignancy,435474,Primary malignant neoplasm of posterior hypopharyngeal wall,SNOMED CT
any_malignancy,435487,Primary malignant neoplasm of posterior mediastinum,SNOMED CT
any_malignancy,436344,Primary malignant neoplasm of posterior wall of nasopharynx,SNOMED CT
any_malignancy,439739,Primary malignant neoplasm of posterior wall of oropharynx,SNOMED CT
any_malignancy,40650479,Primary malignant neoplasm of posterior wall of urinary bladder,SNOMED CT
any_malignancy,440339,Primary malignant neoplasm of prepuce,SNOMED CT
any_malignancy,200962,Primary malignant neoplasm of prostate,SNOMED CT
any_malignancy,438089,Primary malignant neoplasm of pyloric antrum,SNOMED CT
any_malignancy,192255,Primary malignant neoplasm of pylorus,SNOMED CT
any_malignancy,435190,Primary malignant neoplasm of pyriform sinus,SNOMED CT
any_malignancy,438699,Primary malignant neoplasm of rectosigmoid junction,SNOMED CT
any_malignancy,74582,Primary malignant neoplasm of rectum,SNOMED CT
any_malignancy,195480,Primary malignant neoplasm of renal pelvis,SNOMED CT
any_malignancy,4311499,Primary malignant neoplasm of respiratory tract,SNOMED CT
